grid_t5777g44m00_h1.1_av.dat
136
1.0763294e7  8782.001953125  Inf  2.3413852545672853e-7  1.0
1.2880941e7  8399.3974609375  Inf  2.282196049918639e-7  1.0
1.4998588e7  7941.83740234375  Inf  2.2416148226511723e-7  1.0
1.7116236e7  7399.09619140625  Inf  2.218573484924491e-7  1.0
1.9233882e7  6817.45849609375  Inf  2.1972782349166664e-7  1.0
2.135153e7  6333.986328125  Inf  2.137500132448622e-7  1.0
2.3469176e7  6008.7880859375  Inf  2.022882341634613e-7  1.0
2.5586824e7  5789.01513671875  Inf  1.8735202900188597e-7  1.0
2.770447e7  5618.25244140625  Inf  1.7138120256277034e-7  1.0
2.9822118e7  5478.060546875  Inf  1.5535563591129176e-7  1.0
3.1939764e7  5359.92529296875  Inf  1.3977202684145595e-7  1.0
3.4057412e7  5259.08837890625  Inf  1.2494754741965153e-7  1.0
3.617506e7  5172.6015625  Inf  1.1103760755304393e-7  1.0
3.8292704e7  5098.84375  Inf  9.811263623760169e-8  1.0
4.0410352e7  5035.369140625  Inf  8.618393110282341e-8  1.0
4.2528e7  4983.2353515625  Inf  7.534442403311914e-8  1.0
4.4645648e7  4934.90185546875  Inf  6.552782849666983e-8  1.0
4.6763296e7  4892.91259765625  Inf  5.672652036992076e-8  1.0
4.888094e7  4854.755859375  Inf  4.890871352358772e-8  1.0
5.0998588e7  4818.9306640625  Inf  4.202470904601796e-8  1.0
5.3116236e7  4784.1875  Inf  3.60051402026329e-8  1.0
5.5233884e7  4749.77783203125  Inf  3.0772906001175215e-8  1.0
5.7351528e7  4715.04736328125  Inf  2.624742201362551e-8  1.0
5.9469176e7  4679.484375  Inf  2.2347986572412992e-8  1.0
6.1586824e7  4642.46875  Inf  1.899825186058024e-8  1.0
6.3704472e7  4603.4013671875  Inf  1.6128314683783174e-8  1.0
6.5822116e7  4561.57861328125  Inf  1.3675262700019175e-8  1.0
6.7939768e7  4515.94873046875  Inf  1.1583256132041697e-8  1.0
7.0057408e7  4464.8603515625  Inf  9.803496681115575e-9  1.0
7.2175056e7  4405.8837890625  Inf  8.294422926269363e-9  1.0
7.4292704e7  4335.70703125  Inf  7.0183951983437964e-9  1.0
7.6410352e7  4250.37353515625  Inf  5.949710502051175e-9  1.0
