# X Y X1 X2 Y1 Y2
   -3.12     0.57     0.21     0.21     0.25     0.25  #CS22968-001 
   -2.89     0.41     0.21     0.21     0.25     0.25  #CS29493-023 
   -2.66     0.31     0.21     0.21     0.25     0.25  #CS29493-094 
   -2.81     0.59     0.21     0.21     0.25     0.25  #CS29499-058 
   -2.79     0.54     0.22     0.22     0.25     0.25  #CS29499-060 
   -2.92     0.33     0.21     0.21     0.25     0.25  #CS29501-032 
   -3.21     0.64     0.22     0.22     0.25     0.25  #CS29506-090 
   -2.63     0.38     0.21     0.21     0.25     0.25  #CS29513-015 
   -2.67     1.32     0.21     0.21        0        0  #CS29513-031  # Y Upper Limit
   -2.84     0.28     0.21     0.21     0.25     0.25  #CS29514-018 
   -2.62     0.19     0.21     0.21     0.25     0.25  #CS29514-037 
   -2.53     0.26     0.21     0.21     0.25     0.25  #CS29517-042 
   -2.55     0.39     0.21     0.21     0.25     0.25  #CS29529-054 
   -2.64     1.71     0.17     0.17        0        0  #CS30312-062  # Y Upper Limit
      -3     0.48     0.22     0.22     0.25     0.25  #CS30339-015 
   -2.71     2.63     0.17     0.17        0        0  #CS30339-046  # Y Upper Limit
   -2.82     0.35     0.21     0.21     0.25     0.25  #CS30493-071 
   -2.78     0.95     0.22     0.22        0        0  #G122-69  # Y Upper Limit
   -2.53     0.19      0.1      0.1     0.25     0.25  #G15-10 
    -2.6     0.38      0.1      0.1     0.25     0.25  #G180-58 
   -3.12     0.44      0.1      0.1     0.25     0.25  #G190-15 
   -3.17     0.58     0.21     0.21     0.25     0.25  #G206-34 
   -3.38     1.15     0.22     0.22        0        0  #G238-30  # Y Upper Limit
   -2.61     0.93     0.17     0.17        0        0  #HD106373  # Y Upper Limit
   -3.09     0.61     0.21     0.21        0        0  #HE0938+0114  # Y Upper Limit
   -2.81      0.7      0.2      0.2        0        0  #HE0411-3558  # Y Upper Limit
   -3.87        2      0.2      0.2        0        0  #HE0945-1435  # Y Upper Limit
      -3        2      0.2      0.2        0        0  #HE1241-2907  # Y Upper Limit
   -4.15      1.7      0.2      0.2        0        0  #HE2239-5019  # Y Upper Limit
   -3.94     0.81     0.05     0.05        0        0  #SDSSJ152202.09+305526.3  # Y Upper Limit
