# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2490  1.49045E-06    -4.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     2
# --------------------------------------------------------------------------------------                            2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# number of EEPs, cols =   375   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP                isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  463         1.3500000000000061E+010         7.8798754067509913E-001         7.8711711968212006E-001        -9.2016613736700052E-013         9.6587273999774764E-002         0.0000000000000000E+000         8.5235377588859773E-001         8.5163247036491208E-001        -1.9166572896891189E+001         3.8118505185964251E+000         3.2515300293356220E-001         3.6709050176126157E+000         8.4014992556854107E-001         5.1081777194643096E-005         1.5979808275282398E-001         1.5885620390293333E-007         3.8871235373813607E-007         7.5560777703710471E+000         4.4170197071164923E+000         4.8460975042553756E-001         3.1315539910338128E-018         9.9999789971977693E-001         7.1047557620555028E-009         2.0000000000000000E+000
  464         1.3500000000000061E+010         7.8813455579237068E-001         7.8725650399446168E-001        -9.5574112410668631E-013         1.0114714383550727E-001         0.0000000000000000E+000         8.6236552649562714E-001         8.6162505927077404E-001        -1.8950420492022761E+001         3.8096590110088906E+000         3.3454189341214469E-001         3.6522048613611409E+000         8.3909278903160089E-001         5.2040308684779204E-005         1.6085425398122594E-001         1.6004886114138870E-007         3.9163072010326818E-007         7.5592191164758527E+000         4.4407665203150000E+000         4.9036655009993302E-001         3.5522970983713947E-018         9.9999790013656242E-001         7.1047415039255040E-009         2.0000000000000000E+000
  465         1.3500000000000061E+010         7.8827669485048757E-001         7.8739088429439175E-001        -9.9261485928351801E-013         1.0555756456643167E-001         0.0000000000000000E+000         8.7240826190844056E-001         8.7164243331554370E-001        -1.8737913568496698E+001         3.8074816695381495E+000         3.4391794406003484E-001         3.6335275497658461E+000         8.3795416070194984E-001         5.3354681323697633E-005         1.6199156039853396E-001         1.6137070952779637E-007         3.9486521006929807E-007         7.5623084220310304E+000         4.4640580752465322E+000         4.9608647051029342E-001         4.0300350028373023E-018         9.9999790053952453E-001         7.1047277247407081E-009         2.0000000000000000E+000
  466         1.3500000000000061E+010         7.8841418741907554E-001         7.8752047552038507E-001        -1.0310241678907380E-012         1.0967414267814568E-001         0.0000000000000000E+000         8.8248019827761992E-001         8.8170271520678911E-001        -1.8529279145125738E+001         3.8053121546311925E+000         3.5329294205853873E-001         3.6148496268381933E+000         8.3695316839596268E-001         5.4773263487253255E-005         1.6299112733710652E-001         1.6255057453166929E-007         3.9775227454321188E-007         7.5653426247265365E+000         4.4868644390627015E+000         5.0175956326102966E-001         4.5725948054275925E-018         9.9999790092931351E-001         7.1047144043886917E-009         2.0000000000000000E+000
  467         1.3500000000000061E+010         7.8854759128274643E-001         7.8764580350358682E-001        -1.0709109494743022E-012         1.1414724725342806E-001         0.0000000000000000E+000         8.9258270581476284E-001         8.9178955047146891E-001        -1.8324613069662732E+001         3.8031615278215556E+000         3.6264544944638355E-001         3.5962142589832444E+000         8.3580165643012538E-001         5.6901597748391626E-005         1.6414050304471048E-001         1.6392386754747000E-007         4.0111264667492309E-007         7.5683191776196201E+000         4.5092101066801726E+000         5.0739525875040203E-001         5.1881445959854464E-018         9.9999790130751098E-001         7.1047014916010022E-009         2.0000000000000000E+000
  468         1.3500000000000061E+010         7.8867754300076287E-001         7.8776747255446866E-001        -1.1125576437805822E-012         1.1818263734538101E-001         0.0000000000000000E+000         9.0272798785397002E-001         9.0191556220072422E-001        -1.8123283341763262E+001         3.8010223138985717E+000         3.7199651831195479E-001         3.5775796813976468E+000         8.3481434102824070E-001         5.9183640306464743E-005         1.6512552972715011E-001         1.6507475416607507E-007         4.0392880264122505E-007         7.5712511945272514E+000         4.5311586473794474E+000         5.1299590697931319E-001         5.8933700283247147E-018         9.9999790167592151E-001         7.1046889291585118E-009         2.0000000000000000E+000
  469         1.3500000000000061E+010         7.8880479671114845E-001         7.8788619032234464E-001        -1.1560821607552500E-012         1.2222606793512156E-001         0.0000000000000000E+000         9.1293301300835239E-001         9.1211120188497641E-001        -1.7924422972203764E+001         3.7989039979249872E+000         3.8133566283631504E-001         3.5589672610365795E+000         8.3385744364337822E-001         6.1967704191631586E-005         1.6607963669712281E-001         1.6616837453540645E-007         4.0660483125967410E-007         7.5741499042676192E+000         4.5527825487739957E+000         5.1857033382193607E-001         6.6970400714008247E-018         9.9999790203668293E-001         7.1046766488656790E-009         2.0000000000000000E+000
  470         1.3500000000000061E+010         7.8893039267624177E-001         7.8800293476912553E-001        -1.2017677854603273E-012         1.2625635403705582E-001         0.0000000000000000E+000         9.2323075426235612E-001         9.2241265242361825E-001        -1.7725966430108215E+001         3.7968119917512695E+000         3.9066854581075250E-001         3.5403662211560532E+000         8.3288315499454857E-001         6.5579617664760054E-005         1.6705030712673502E-001         1.6724993095799858E-007         4.0925134006704804E-007         7.5770576191360650E+000         4.5742511452125161E+000         5.2412649343976025E-001         7.6358192146409871E-018         9.9999790239274422E-001         7.1046645563142182E-009         2.0000000000000000E+000
  471         1.3500000000000061E+010         7.8905486850049023E-001         7.8811820686009426E-001        -1.2496930642591929E-012         1.3027732757496668E-001         0.0000000000000000E+000         9.3363757960259885E-001         9.3283737484321383E-001        -1.7527093236950549E+001         3.7947448961618280E+000         4.0000614965975567E-001         3.5217548801846013E+000         8.3210823696618319E-001         6.8988169091373144E-005         1.6782181166805554E-001         1.6809629089425595E-007         4.1132233606760107E-007         7.5799897148342303E+000         4.5956367281583930E+000         5.2966264557232712E-001         8.7470248258259246E-018         9.9999790274562961E-001         7.1046526103445461E-009         2.0000000000000000E+000
  472         1.3500000000000061E+010         7.8917789559541451E-001         7.8823167340027878E-001        -1.2999817432176724E-012         1.3440554985580114E-001         0.0000000000000000E+000         9.4413472496439610E-001         9.4331821136997773E-001        -1.7327644115724279E+001         3.7927046093801788E+000         4.0933529590395423E-001         3.5031594015865419E+000         8.3127258749769206E-001         7.3421438658122169E-005         1.6865302260873055E-001         1.6899749638217403E-007         4.1352753610280765E-007         7.5829512541150343E+000         4.6168945136369235E+000         5.3515640625456784E-001         1.0063916989338037E-017         9.9999790309440661E-001         7.1046408568645439E-009         2.0000000000000000E+000
  473         1.3500000000000061E+010         7.8929918076924444E-001         7.8834304263827382E-001        -1.3526733632521217E-012         1.3829023904773025E-001         0.0000000000000000E+000         9.5469574836135629E-001         9.5388499404998894E-001        -1.7128299849050581E+001         3.7906810733308074E+000         4.1866287970117583E-001         3.4845658283438476E+000         8.3056918340142083E-001         7.7568947902579481E-005         1.6935227483797155E-001         1.6974277428516401E-007         4.1535118995317575E-007         7.5859327196442230E+000         4.6379529630993019E+000         5.4058602975560432E-001         1.1619007538652238E-017         9.9999790343824435E-001         7.1046293441335291E-009         2.0000000000000000E+000
  474         1.3500000000000061E+010         7.8941872845345662E-001         7.8845229722605925E-001        -1.4078718407030972E-012         1.4210925856574513E-001         0.0000000000000000E+000         9.6531922281167104E-001         9.6452500284933862E-001        -1.6928784665251221E+001         3.7886793218366592E+000         4.2797811991462992E-001         3.4659957085235251E+000         8.2972732072649058E-001         8.3292089486097190E-005         1.7018840920606837E-001         1.7062631605158959E-007         4.1751316783823581E-007         7.5889398587384322E+000         4.6588182658386179E+000         5.4594514682534079E-001         1.3464034770643704E-017         9.9999790377715492E-001         7.1046181012049875E-009         2.0000000000000000E+000
  475         1.3500000000000061E+010         7.8953653097961052E-001         7.8855942303125115E-001        -1.4657605157331735E-012         1.4588574280878136E-001         0.0000000000000000E+000         9.7600592878735648E-001         9.7525685473457191E-001        -1.6729139573285305E+001         3.7866920482463486E+000         4.3729602008309409E-001         3.4474190267528031E+000         8.2892443963365559E-001         8.8817719876550392E-005         1.7098575982977887E-001         1.7145313024187176E-007         4.1953633647907178E-007         7.5919730411592807E+000         4.6794822603337956E+000         5.5122283491319712E-001         1.5654410059758371E-017         9.9999790411111600E-001         7.1046071700837925E-009         2.0000000000000000E+000
  476         1.3500000000000061E+010         7.8965242444186390E-001         7.8866424259854073E-001        -1.5262702174709470E-012         1.4987707089728680E-001         0.0000000000000000E+000         9.8672002883005117E-001         9.8599504996144227E-001        -1.6529535958386582E+001         3.7847167259670806E+000         4.4660371466297843E-001         3.4288614098380892E+000         8.2797121156277997E-001         9.5132014651110047E-005         1.7193266794280207E-001         1.7242309527484785E-007         4.2190978732306394E-007         7.5950304840730958E+000         4.6999078991782159E+000         5.5640327359789143E-001         1.8256487170629221E-017         9.9999790443966263E-001         7.1045966278174671E-009         2.0000000000000000E+000
  477         1.3500000000000061E+010         7.8976655521069716E-001         7.8876689328117000E-001        -1.5896461047681077E-012         1.5373464351190844E-001         0.0000000000000000E+000         9.9746485402035301E-001         9.9673696813930179E-001        -1.6330308631478083E+001         3.7827544193405518E+000         4.5590074051118623E-001         3.4103238627109942E+000         8.2681594420699855E-001         1.0208103297672451E-004         1.7308097951166115E-001         1.7358849585031676E-007         4.2476145814200004E-007         7.5981277553532234E+000         4.7202349912683115E+000         5.6152611811412156E-001         2.1358226482047068E-017         9.9999790476320771E-001         7.1045865505452852E-009         2.0000000000000000E+000
  478         1.3500000000000061E+010         7.8987932810181172E-001         7.8886772245513614E-001        -1.6561485456665586E-012         1.5739002340213235E-001         0.0000000000000000E+000         1.0082680101894328E+000         1.0075677495660931E+000        -1.6128708255328640E+001         3.7808056079143042E+000         4.6519994144822191E-001         3.3917808887993557E+000         8.2531497097764417E-001         1.0906309664506913E-004         1.7457496204267833E-001         1.7508749159509037E-007         4.2842941790904347E-007         7.6012516888452035E+000         4.7403279632782853E+000         5.6652947625537076E-001         2.5079374439134402E-017         9.9999790508289776E-001         7.1045770455487109E-009         2.0000000000000000E+000
  479         1.3500000000000061E+010         7.8999076019311776E-001         7.8896675262163307E-001        -1.7259159215802324E-012         1.6125543883846150E-001         0.0000000000000000E+000         1.0191221434964284E+000         1.0184549190397527E+000        -1.5925164081845928E+001         3.7788727111076454E+000         4.7449280171503705E-001         3.3732495361282160E+000         8.2326855690481060E-001         1.1614595521720828E-004         1.7661428170842208E-001         1.7711847276022864E-007         4.3339911660717738E-007         7.6044611051195030E+000         4.7603205189419135E+000         5.7137993141751153E-001         2.9574270720893827E-017         9.9999790539877842E-001         7.1045683351088683E-009         2.0000000000000000E+000
  480         1.3500000000000061E+010         7.9010099328128169E-001         7.8906408856100740E-001        -1.7990600618114269E-012         1.6493271462657011E-001         0.0000000000000000E+000         1.0300211618304689E+000         1.0293861341252668E+000        -1.5719164534208373E+001         3.7769549125367039E+000         4.8377790802393983E-001         3.3547326873975232E+000         8.2037722849252082E-001         1.2493256962547576E-004         1.7949680749679348E-001         1.7998432088439838E-007         4.4041168862800346E-007         7.6077445073667249E+000         4.7802550293911947E+000         5.7611178378416406E-001         3.5021965614443800E-017         9.9999790571124847E-001         7.1045607650030326E-009         2.0000000000000000E+000
  481         1.3500000000000061E+010         7.9021014443823145E-001         7.8915984401068107E-001        -1.8758872018527004E-012         1.6883399634147733E-001         0.0000000000000000E+000         1.0409654456037900E+000         1.0403643416721446E+000        -1.5510435467921742E+001         3.7750516116246526E+000         4.9305665173470270E-001         3.3362276279349876E+000         8.1663331766807079E-001         1.3328000412750742E-004         1.8323235070522764E-001         1.8369028857412387E-007         4.4947998680846296E-007         7.6111077719601052E+000         4.8001729066260816E+000         5.8072688839066622E-001         4.1650181293481533E-017         9.9999790602063399E-001         7.1045549058227172E-009         2.0000000000000000E+000
  482         1.3500000000000061E+010         7.9031841364219380E-001         7.8925418225440780E-001        -1.9563993793664216E-012         1.7269103563715266E-001         0.0000000000000000E+000         1.0519587981596272E+000         1.0513955390484306E+000        -1.5298860358153643E+001         3.7731664070347595E+000         5.0232373719240841E-001         3.3177450397697203E+000         8.1189400609265228E-001         1.4242146273099902E-004         1.8796249591739997E-001         1.8837799292349722E-007         4.6095054035472359E-007         7.6145521579928888E+000         4.8201156984858251E+000         5.8523380498257660E-001         4.9731027395329334E-017         9.9999790632749275E-001         7.1045517325809047E-009         2.0000000000000000E+000
  483         1.3500000000000061E+010         7.9042575966479611E-001         7.8934704542473411E-001        -2.0409559396705893E-012         1.7635267411999700E-001         0.0000000000000000E+000         1.0629930296605945E+000         1.0624419683888806E+000        -1.5084514401281059E+001         3.7712933198257117E+000         5.1158702736098749E-001         3.2992691618087964E+000         8.0677999964241143E-001         1.5428079903149258E-004         1.9306461624536508E-001         1.9343226165874745E-007         4.7331805670767511E-007         7.6180746645537578E+000         4.8400795663903864E+000         5.8963174805364438E-001         5.9547964350949527E-017         9.9999790663169441E-001         7.1045528424109425E-009         2.0000000000000000E+000
  484         1.3500000000000061E+010         7.9053217390991048E-001         7.8943844067060120E-001        -2.1298480674764954E-012         1.8015748184695574E-001         0.0000000000000000E+000         1.0740925945106856E+000         1.0735649398528775E+000        -1.4867404261151242E+001         3.7694371295834639E+000         5.2084919027052812E-001         3.2807946703200286E+000         8.0180711822873274E-001         1.6039941229585989E-004         1.9803135264912314E-001         1.9834524227577892E-007         4.8533984883429617E-007         7.6216767133854670E+000         4.8600795538337556E+000         5.9391465701545432E-001         7.1451233357051368E-017         9.9999790693319457E-001         7.1045610353203314E-009         2.0000000000000000E+000
  485         1.3500000000000061E+010         7.9063776339671066E-001         7.8952843369860370E-001        -2.2235433891936705E-012         1.8378232167820990E-001         0.0000000000000000E+000         1.0852828500053011E+000         1.0847433790870815E+000        -1.4648118806885687E+001         3.7676022493000181E+000         5.3011407858472837E-001         3.2623138917901238E+000         7.9732641945953742E-001         1.6945923564200548E-004         2.0250296620436936E-001         2.0305539697607995E-007         4.9686533715892138E-007         7.6253521555873753E+000         4.8801370474287085E+000         5.9809636706072344E-001         8.5744901328495377E-017         9.9999790723226401E-001         7.1045810880827736E-009         2.0000000000000000E+000
  486         1.3500000000000061E+010         7.9074260464268997E-001         7.8961708845191336E-001        -2.3227802842585725E-012         1.8764428727279911E-001         0.0000000000000000E+000         1.0966123248665336E+000         1.0960461297303230E+000        -1.4427012115312461E+001         3.7657929693505618E+000         5.3939737591425629E-001         3.2437954989903446E+000         7.9348155022678957E-001         1.7868641363423854E-004         2.0633858320395698E-001         2.0788746796963074E-007         5.0868914792253060E-007         7.6290736508351706E+000         4.9002439838428913E+000         6.0220052188239048E-001         1.0257366125513427E-016         9.9999790752907103E-001         7.1046216439191893E-009         2.0000000000000000E+000
  487         1.3500000000000061E+010         7.9084689570880240E-001         7.8970456563482760E-001        -2.4286078730366893E-012         1.9139833862170480E-001         0.0000000000000000E+000         1.1081668738421802E+000         1.1075056553063258E+000        -1.4204647024215294E+001         3.7640182239741455E+000         5.4872414115491275E-001         3.2251894643849375E+000         7.9029692923880346E-001         1.8846561654773045E-004         2.0951340246531075E-001         2.1231480182865940E-007         5.1952258928850001E-007         7.6328385756748549E+000         4.9204205425705787E+000         6.0623904953015550E-001         1.2201880480152511E-016         9.9999790782410169E-001         7.1046982068501775E-009         2.0000000000000000E+000
  488         1.3500000000000061E+010         7.9095070660165034E-001         7.8979092499995152E-001        -2.5423169452695559E-012         1.9523014054846038E-001         0.0000000000000000E+000         1.1200752885919112E+000         1.1192567858844444E+000        -1.3982341338524439E+001         3.7622989979568464E+000         5.5811680056437485E-001         3.2064509754330901E+000         7.8771670561080998E-001         1.9812363082762210E-004         2.1208395073473219E-001         2.1563397854149478E-007         5.2764443135294218E-007         7.6366176555608885E+000         4.9406641373824733E+000         6.1024475312069559E-001         1.4366148617341874E-016         9.9999790811743960E-001         7.1048392514674935E-009         2.0000000000000000E+000
  489         1.3500000000000061E+010         7.9105406475974771E-001         7.8987616500636948E-001        -2.6657809728532423E-012         1.9900595984818892E-001         0.0000000000000000E+000         1.1324504787546641E+000         1.1314263337381969E+000        -1.3761193872119781E+001         3.7606572761695851E+000         5.6758783922027611E-001         3.1875550623348010E+000         7.8573467973874678E-001         2.0680209201647871E-004         2.1405728677692987E-001         2.1764777470168828E-007         5.3257207933296106E-007         7.6403783953588302E+000         4.9609265356103327E+000         6.1423524343466074E-001         1.6642678138622101E-016         9.9999790840899871E-001         7.1050955355938791E-009         2.0000000000000000E+000
  490         1.3500000000000061E+010         7.9115675751508330E-001         7.8996006184683687E-001        -2.8002433105375468E-012         2.0276577137160184E-001         0.0000000000000000E+000         1.1453955511487091E+000         1.1441110786924307E+000        -1.3543382265049768E+001         3.7591228371769940E+000         5.7712925340247945E-001         3.1685176069461352E+000         7.8405351376002819E-001         2.1599699624167838E-004         2.1572924858018766E-001         2.1924198732839484E-007         5.3647302959664637E-007         7.6440776495815284E+000         4.9811103958592691E+000         6.1822614320114277E-001         1.8839311726467295E-016         9.9999790869795124E-001         7.1055546212552549E-009         2.0000000000000000E+000
  491         1.3500000000000061E+010         7.9125822360534803E-001         7.9004206945108546E-001        -2.9468335220729474E-012         2.0645166843710816E-001         0.0000000000000000E+000         1.1589173943330571E+000         1.1573568631170215E+000        -1.3331245783801378E+001         3.7577123906484005E+000         5.8671106805184037E-001         3.1493982478050846E+000         7.8274361931296377E-001         2.2639614246885561E-004         2.1702873699352121E-001         2.2037435349000811E-007         5.3924386708888113E-007         7.6476625277304802E+000         5.0010403041079652E+000         6.2222033230495821E-001         2.0708268435063866E-016         9.9999790898245156E-001         7.1063468079891657E-009         2.0000000000000000E+000
  492         1.3500000000000061E+010         7.9135785669771441E-001         7.9012162224815663E-001        -3.1053340362047567E-012         2.1006442468732806E-001         0.0000000000000000E+000         1.1729631525384405E+000         1.1711109252443754E+000        -1.3126196542620690E+001         3.7564311830268240E+000         5.9629636239768502E-001         3.1302705069386105E+000         7.8169085388188408E-001         2.3777835071007384E-004         2.1807011492489303E-001         2.2120859913689038E-007         5.4128522015710256E-007         7.6510973898552388E+000         5.0205318582172875E+000         6.2619115147565108E-001         2.2015513419847171E-016         9.9999790926049681E-001         7.1076527625886789E-009         2.0000000000000000E+000
  493         1.3500000000000061E+010         7.9145544786410782E-001         7.9019850258396307E-001        -3.2764764310766499E-012         2.1354641820912029E-001         0.0000000000000000E+000         1.1874348462192792E+000         1.1853281127067645E+000        -1.2928470933924988E+001         3.7552706405244209E+000         6.0585329424291046E-001         3.1111979430458421E+000         7.8081285369287068E-001         2.5288717327176118E-004         2.1893300207491700E-001         2.2184927000037382E-007         5.4285290645227787E-007         7.6543725138687080E+000         5.0395237965369954E+000         6.3013439435570273E-001         2.2610788477030473E-016         9.9999790953118939E-001         7.1096953617459615E-009         2.0000000000000000E+000
  494         1.3500000000000061E+010         7.9155079109334525E-001         7.9027251113155916E-001        -3.4598636706804013E-012         2.1707680443932817E-001         0.0000000000000000E+000         1.2022361775508585E+000         1.1998978362519059E+000        -1.2738448412581029E+001         3.7542162320141719E+000         6.1536277692919850E-001         3.0922186157287714E+000         7.8007906806466820E-001         2.7263653953056750E-004         2.1964703480275211E-001         2.2238365272993368E-007         5.4416051164743410E-007         7.6574828444328391E+000         5.0579637612942907E+000         6.3404116378995878E-001         2.2431625713375717E-016         9.9999790979367531E-001         7.1126965170707345E-009         2.0000000000000000E+000
  495         1.3500000000000061E+010         7.9164393491633334E-001         7.9034367680748407E-001        -3.6558015275517786E-012         2.2050613471640723E-001         0.0000000000000000E+000         1.2172927893630301E+000         1.2147571101820118E+000        -1.2555456506431124E+001         3.7532520655923292E+000         6.2481941567896981E-001         3.0733433328672692E+000         7.7947660452625311E-001         2.9620656149824702E-004         2.2022592543756203E-001         2.2282073701160208E-007         5.4523003328924013E-007         7.6604424833444087E+000         5.0758710936640234E+000         6.3790683386158531E-001         2.1493684620466626E-016         9.9999791004779248E-001         7.1168779259283676E-009         2.0000000000000000E+000
  496         1.3500000000000061E+010         7.9173505040457726E-001         7.9041214216945122E-001        -3.8643187111771079E-012         2.2374378601865108E-001         0.0000000000000000E+000         1.2325391622706505E+000         1.2298411189832541E+000        -1.2379094617453664E+001         3.7523609195226797E+000         6.3422489427207984E-001         3.0545688090521672E+000         7.7896818240433374E-001         3.2419629817004064E-004         2.2070635545310124E-001         2.2317803773201703E-007         5.4610433055530271E-007         7.6632623087872798E+000         5.0932845458850426E+000         6.4173889672368489E-001         1.9870736339875708E-016         9.9999791029376572E-001         7.1224036402336312E-009         2.0000000000000000E+000
  497         1.3500000000000061E+010         7.9182433736834001E-001         7.9047804496406771E-001        -4.0861876530905199E-012         2.2707537163044386E-001         0.0000000000000000E+000         1.2479276793900040E+000         1.2450918459324494E+000        -1.2208484683854529E+001         3.7515280760746270E+000         6.4358483972786096E-001         3.0358838644991319E+000         7.7847843199807709E-001         3.6216924024186782E-004         2.2115813060722683E-001         2.2353182346222687E-007         5.4697003212282967E-007         7.6659610112119898E+000         5.1102575120876335E+000         6.4553886373969238E-001         1.7700445261676059E-016         9.9999791053197085E-001         7.1293438276014711E-009         2.0000000000000000E+000
  498         1.3500000000000061E+010         7.9191193649767200E-001         7.9054150599534823E-001        -4.3218188676069214E-012         2.3020915659730712E-001         0.0000000000000000E+000         1.2634303940240454E+000         1.2604803248872218E+000        -1.2043382622472347E+001         3.7507465721089082E+000         6.5289920497632026E-001         3.0172886668933749E+000         7.7801810034678720E-001         4.0960754363837161E-004         2.2157102183193986E-001         2.2385783203929059E-007         5.4776778077769513E-007         7.6685461771105707E+000         5.1268308390009416E+000         6.4931770393333732E-001         1.5176453816386084E-016         9.9999791076269662E-001         7.1376664997935063E-009         2.0000000000000000E+000
  499         1.3500000000000061E+010         7.9199798689369783E-001         7.9060263700270639E-001        -4.5720140885228201E-012         2.3335110771243206E-001         0.0000000000000000E+000         1.2790185534367746E+000         1.2759736740245358E+000        -1.1883152256805065E+001         3.7500023196324008E+000         6.6218178963569907E-001         2.9987556838475680E+000         7.7764963525998232E-001         4.6079494301933584E-004         2.2188829792385717E-001         2.2409931849289855E-007         5.4835874935022365E-007         7.6710279242797448E+000         5.1430381818816073E+000         6.5307768727952409E-001         1.2546247924651578E-016         9.9999791098638569E-001         7.1472190478227826E-009         2.0000000000000000E+000
  500         1.3500000000000061E+010         7.9208264872311340E-001         7.9066153643081494E-001        -4.8374279676201227E-012         2.3647224713822707E-001         0.0000000000000000E+000         1.2946744913982271E+000         1.2915582419234344E+000        -1.1727763280503755E+001         3.7492877282036847E+000         6.7143894147385763E-001         2.9802722732263320E+000         7.7730856919394342E-001         5.1835951202157957E-004         2.2217179798790160E-001         2.2431796421908699E-007         5.4889391458644474E-007         7.6734085054223335E+000         5.1589290947036632E+000         6.5684747033565238E-001         1.0063712991576735E-016         9.9999791120372916E-001         7.1577627573427185E-009         2.0000000000000000E+000
  501         1.3500000000000061E+010         7.9216606008620261E-001         7.9071829603146515E-001        -5.1190079475210149E-012         2.3957376105100769E-001         0.0000000000000000E+000         1.3103889410477936E+000         1.3072137385732534E+000        -1.1576528496442997E+001         3.7486014936510328E+000         6.8066863540394462E-001         2.9618425385949747E+000         7.7694781352244424E-001         5.8536792379560191E-004         2.2246554373714134E-001         2.2455101517990542E-007         5.4946452470947040E-007         7.6757119323618221E+000         5.1745135826962905E+000         6.6058761048506698E-001         7.9376550220647699E-017         9.9999791141555527E-001         7.1690453495695385E-009         2.0000000000000000E+000
  502         1.3500000000000061E+010         7.9224830763910625E-001         7.9077295225264466E-001        -5.4178954381305285E-012         2.4257088909054214E-001         0.0000000000000000E+000         1.3261501790073773E+000         1.3229342770838417E+000        -1.1429374207968843E+001         3.7479349123503436E+000         6.8988241698511610E-001         2.9434434084504519E+000         7.7657590693617229E-001         6.5601210526127938E-004         2.2276680460206480E-001         2.2479111909342159E-007         5.5005279175501191E-007         7.6779173873585282E+000         5.1898202220604110E+000         6.6434542584270784E-001         6.2720768658721924E-017         9.9999791162275109E-001         7.1808738228928234E-009         2.0000000000000000E+000
  503         1.3500000000000061E+010         7.9232940152739528E-001         7.9082552704111841E-001        -5.7349481758900440E-012         2.4553810088942998E-001         0.0000000000000000E+000         1.3419563335228608E+000         1.3387019008931471E+000        -1.1286278286592314E+001         3.7472856437152737E+000         6.9908403151299459E-001         2.9250674153204876E+000         7.7629331763158138E-001         7.1255941772107516E-004         2.2299284555421983E-001         2.2494933845683702E-007         5.5044138793654861E-007         7.6800363415655415E+000         5.2048257904962831E+000         6.6810101742681893E-001         5.0848325430813515E-017         9.9999791182609132E-001         7.1931921950127150E-009         2.0000000000000000E+000
  504         1.3500000000000061E+010         7.9240942470686238E-001         7.9087602653454747E-001        -6.0714628019783406E-012         2.4853969582325991E-001         0.0000000000000000E+000         1.3577979406887004E+000         1.3545254710957826E+000        -1.1147109798030908E+001         3.7466481807597516E+000         7.0827976100696166E-001         2.9067019925830397E+000         7.7602348815044420E-001         7.5630070030171929E-004         2.2321893277943142E-001         2.2509899698592502E-007         5.5081018496625620E-007         7.6820747594889998E+000         5.2195687646701892E+000         6.7186611274505192E-001         4.3175522835006052E-017         9.9999791202647770E-001         7.2061362879085986E-009         2.0000000000000000E+000
  505         1.3500000000000061E+010         7.9248842336469771E-001         7.9092445743975826E-001        -6.4279100037201085E-012         2.5144485278691653E-001         0.0000000000000000E+000         1.3736735306339787E+000         1.3703781567724884E+000        -1.1011767409359438E+001         3.7460257591635884E+000         7.1746239917192645E-001         2.8883615593191347E+000         7.7570799262318313E-001         7.9151403819723682E-004         2.2349921373323367E-001         2.2529492940138108E-007         5.5129403716463154E-007         7.6840324947541117E+000         5.2340584643931987E+000         6.7564714440911433E-001         3.8840284482876178E-017         9.9999791222446377E-001         7.2200396620173830E-009         2.0000000000000000E+000
  506         1.3500000000000061E+010         7.9256641545205841E-001         7.9097081868941099E-001        -6.8080856263054358E-012         2.5436685606210346E-001         0.0000000000000000E+000         1.3895738615126605E+000         1.3862630065252892E+000        -1.0880015673324863E+001         3.7454086935697362E+000         7.2664669579897001E-001         2.8700166202726356E+000         7.7548724666663338E-001         8.0798610415306422E-004         2.2370348696072295E-001         2.2539434859139621E-007         5.5154527919905217E-007         7.6859147914660833E+000         5.2483158103828496E+000         6.7944877085795263E-001         3.6949232957766786E-017         9.9999791242013947E-001         7.2353581056551079E-009         2.0000000000000000E+000
  507         1.3500000000000061E+010         7.9264334342680742E-001         7.9101499928447394E-001        -7.2109976833948768E-012         2.5726944675036284E-001         0.0000000000000000E+000         1.4055034791224275E+000         1.4021891699100215E+000        -1.0751480427422425E+001         3.7448020164791376E+000         7.3582485878505177E-001         2.8516826891421063E+000         7.7523152937042827E-001         8.2140150307644772E-004         2.2394578796046583E-001         2.2553310365075314E-007         5.5189649969627651E-007         7.6877293576893662E+000         5.2623237864102048E+000         6.8325333948199241E-001         3.6845319374726557E-017         9.9999791261305848E-001         7.2525997178124497E-009         2.0000000000000000E+000
  508         1.3500000000000061E+010         7.9271926192053155E-001         7.9105700138919288E-001        -7.6385083148610160E-012         2.6015589735953842E-001         0.0000000000000000E+000         1.4214570825752548E+000         1.4181422487679365E+000        -1.0626083940705094E+001         3.7442021727457000E+000         7.4500134797833961E-001         2.8333508475780551E+000         7.7494373908882763E-001         8.3272603303259900E-004         2.2422225268188534E-001         2.2569074009012332E-007         5.5230158371502955E-007         7.6894789156618817E+000         5.2761025338546883E+000         6.8706874908729287E-001         3.8032299217854869E-017         9.9999791280268846E-001         7.2723489976219584E-009         2.0000000000000000E+000
