# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2490  1.49045E-06    -4.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     2
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   375   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP                isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  438         1.3000000000000031E+010         7.9013442816230173E-001         7.8943875403196617E-001        -4.1065310879495479E-013         1.7807096196908517E-003         0.0000000000000000E+000         6.3451458036887298E-001         6.3409015816221004E-001        -2.4208546763235002E+001         3.8489035974581891E+000         1.4212724745017150E-001         4.0382676394849604E+000         8.5845504684449092E-001         4.5148657453463472E-005         1.4149900544069810E-001         1.4013278799036804E-007         3.4289718951679741E-007         7.4927831611832509E+000         3.7796720319633264E+000         3.4029162254542644E-001         1.0298834979643005E-004         9.9989494129713574E-001         6.6234212351634340E-009         0.0000000000000000E+000
  439         1.3000000000000031E+010         7.9055976263182837E-001         7.8985612124734539E-001        -4.2439514749205449E-013         2.7983485094129883E-003         0.0000000000000000E+000         6.4446782944351211E-001         6.4403680576775812E-001        -2.4000340352096465E+001         3.8484063267130413E+000         1.4809841347778735E-001         4.0265594023227909E+000         8.5806392302783729E-001         4.5231734923249591E-005         1.4189004357841392E-001         1.4051791085445632E-007         3.4383956388619619E-007         7.4946034067426517E+000         3.8044059335268372E+000         3.4542629687754028E-001         5.6006553629319891E-005         9.9994192180349462E-001         6.6632315178121285E-009         0.0000000000000000E+000
  440         1.3000000000000031E+010         7.9096329255087561E-001         7.9025182223886181E-001        -4.3848095243705504E-013         4.6373833180699126E-003         0.0000000000000000E+000         6.5424850524408029E-001         6.5381644867166888E-001        -2.3799868069920510E+001         3.8478385643089901E+000         1.5412427618617444E-001         4.0147296081404198E+000         8.5773231741103129E-001         4.5301786919873873E-005         1.4222157699349469E-001         1.4085161846364007E-007         3.4465612796766828E-007         7.4963553843615713E+000         3.8292953703464887E+000         3.5074289908081757E-001         2.8921195860866493E-005         9.9996900596716176E-001         6.7008075802747730E-009         0.0000000000000000E+000
  441         1.3000000000000031E+010         7.9134660957681968E-001         7.9062743852437389E-001        -4.5293171795625371E-013         6.6911150808789538E-003         0.0000000000000000E+000         6.6386540791757764E-001         6.6342586423014660E-001        -2.3604486068153605E+001         3.8472014128191074E+000         1.6020703050268817E-001         4.0027747533971851E+000         8.5736205881844241E-001         4.5380350764666325E-005         1.4259175463755924E-001         1.4121988013483762E-007         3.4555724392968757E-007         7.4981166479837000E+000         3.8542591842012648E+000         3.5615776001675836E-001         1.4086821022895483E-005         9.9998383921920664E-001         6.7379486086120320E-009         0.0000000000000000E+000
  442         1.3000000000000031E+010         7.9171012156742626E-001         7.9098338729866857E-001        -4.6719704522474295E-013         9.2972621869070772E-003         0.0000000000000000E+000         6.7331920864366579E-001         6.7286811183897421E-001        -2.3412804104919651E+001         3.8464934991012920E+000         1.6634975830136300E-001         3.9906889064217337E+000         8.5701775074872044E-001         4.5453441574216903E-005         1.4293598745735789E-001         1.4156726878561729E-007         3.4640728476403223E-007         7.4999321533098051E+000         3.8792084083273783E+000         3.6161009281669698E-001         6.4496060050683214E-006         9.9999147536515176E-001         6.7757171590858848E-009         0.0000000000000000E+000
  443         1.3000000000000031E+010         7.9205606855992050E-001         7.9132189026344202E-001        -4.8027446368023758E-013         1.1919224231183063E-002         0.0000000000000000E+000         6.8263651848198226E-001         6.8218087431799490E-001        -2.3222082499507923E+001         3.8457201856937164E+000         1.7255504003567185E-001         3.9784681546961229E+000         8.5675988526826385E-001         4.5507555419019069E-005         1.4319379728198639E-001         1.4183630146906549E-007         3.4706559287568463E-007         7.5018556381803183E+000         3.9040591870908279E+000         3.6703557729675346E-001         2.7479459350106555E-006         9.9999517599978449E-001         6.8152840362826767E-009         0.0000000000000000E+000
  444         1.3000000000000031E+010         7.9238510612252699E-001         7.9164360406404566E-001        -4.9443912718119183E-013         1.5005843648867975E-002         0.0000000000000000E+000         6.9181603747828879E-001         6.9134901851629138E-001        -2.3031585827471226E+001         3.8448830255853572E+000         1.7881911975054299E-001         3.9661203779923104E+000         8.5647461460043850E-001         4.5567598616069765E-005         1.4347900617514597E-001         1.4212685106235457E-007         3.4777655167685348E-007         7.5039062971524073E+000         3.9287806499271225E+000         3.7240588891446508E-001         1.0784394575424734E-006         9.9999684452126703E-001         6.8570454666698981E-009         0.0000000000000000E+000
  445         1.3000000000000031E+010         7.9269694421549919E-001         7.9194825797803170E-001        -5.0975857163018980E-013         1.8010050122114315E-002         0.0000000000000000E+000         7.0084603433769965E-001         7.0037516766639274E-001        -2.2842315350447343E+001         3.8439843467689458E+000         1.8513147581307154E-001         3.9536664654201514E+000         8.5603882213817872E-001         4.5660936496290624E-005         1.4391470257814415E-001         1.4255513820994105E-007         3.4882454666303505E-007         7.5060560053837841E+000         3.9533798853216213E+000         3.7773528187132199E-001         3.8668140683129850E-007         9.9999753549175985E-001         6.9002323800428700E-009         0.0000000000000000E+000
  446         1.3000000000000031E+010         7.9299148175767964E-001         7.9223577552343749E-001        -5.2512974471802342E-013         2.1181483376693733E-002         0.0000000000000000E+000         7.0971570659379468E-001         7.0924334780362930E-001        -2.2653310583767684E+001         3.8430234372140970E+000         1.9148813105081691E-001         3.9411143262687132E+000         8.5563815505490404E-001         4.5746931028865594E-005         1.4431528121578832E-001         1.4295283887200143E-007         3.4979769820911595E-007         7.5083097741731688E+000         3.9778333341127343E+000         3.8299852502405002E-001         1.3434330737525651E-007         9.9999778710467790E-001         6.9445397481942267E-009         0.0000000000000000E+000
  447         1.3000000000000031E+010         7.9327022145807402E-001         7.9250764034718024E-001        -5.4135682636574770E-013         2.4599401822691186E-002         0.0000000000000000E+000         7.1843727298972870E-001         7.1795081420741791E-001        -2.2464251999830267E+001         3.8420039344327934E+000         1.9788791981139112E-001         3.9284671228200341E+000         8.5519805678116045E-001         4.5841611046167370E-005         1.4475528209080249E-001         1.4338274269955919E-007         3.5084964912186178E-007         7.5106637640742964E+000         4.0020786068927112E+000         3.8816797049642188E-001         4.3533253134040179E-008         9.9999787720075095E-001         6.9886966419626539E-009         0.0000000000000000E+000
  448         1.3000000000000031E+010         7.9353360261467931E-001         7.9276429663807280E-001        -5.5806244451468379E-013         2.8109151555376244E-002         0.0000000000000000E+000         7.2700121715626320E-001         7.2650759406345877E-001        -2.2276944405373300E+001         3.8409262823060839E+000         2.0432519614807707E-001         3.9157364008462849E+000         8.5476731756573554E-001         4.5934708602538989E-005         1.4518592559275065E-001         1.4380525901837286E-007         3.5188352320888951E-007         7.5130593283713356E+000         4.0261483179819759E+000         3.9332760284999052E-001         1.2641662447757681E-008         9.9999790739589622E-001         7.0287210961959354E-009         0.0000000000000000E+000
  449         1.3000000000000031E+010         7.9378310215167069E-001         7.9300719956145715E-001        -5.7520268949029182E-013         3.1664462656588371E-002         0.0000000000000000E+000         7.3543887354837312E-001         7.3494942233238592E-001        -2.2090708146652148E+001         3.8397926986620097E+000         2.1081119163228018E-001         3.9029005127821375E+000         8.5428225734668728E-001         4.6040530011046275E-005         1.4567087708296686E-001         1.4427748635623268E-007         3.5303903741286185E-007         7.5154949924310426E+000         4.0498969199803501E+000         3.9843021233458320E-001         3.2373391383140411E-009         9.9999791611866473E-001         7.0617212250430728E-009         0.0000000000000000E+000
  450         1.3000000000000031E+010         7.9401880363270227E-001         7.9323644439075303E-001        -5.9269785374229066E-013         3.5472120711157296E-002         0.0000000000000000E+000         7.4373734026017013E-001         7.4322768275356055E-001        -2.1905590792741364E+001         3.8386058469867192E+000         2.1733412833876134E-001         3.8899830664210509E+000         8.5373909643283563E-001         4.6160434558236494E-005         1.4621391487485572E-001         1.4480609703503211E-007         3.5433251853678955E-007         7.5179535950873912E+000         4.0733484940795686E+000         4.0349551560125724E-001         7.3911940108641224E-010         9.9999791794933546E-001         7.0848369320194795E-009         0.0000000000000000E+000
  451         1.3000000000000031E+010         7.9424129799242271E-001         7.9345262426272567E-001        -6.1048495462343301E-013         3.9319131054901736E-002         0.0000000000000000E+000         7.5189665571933517E-001         7.5138106204932509E-001        -2.1721524770943848E+001         3.8373686190997800E+000         2.2388824184222175E-001         3.8769959235217111E+000         8.5322426150281305E-001         4.6274931506521939E-005         1.4672863217642992E-001         1.4530019111433332E-007         3.5554153944887552E-007         7.5204514592624570E+000         4.0965362772569422E+000         4.0851629907488357E-001         1.4876475107347483E-010         9.9999791800357696E-001         7.0974911284630235E-009         0.0000000000000000E+000
  452         1.3000000000000031E+010         7.9445011940780119E-001         7.9365530405193674E-001        -6.2849169322233596E-013         4.3501557233240840E-002         0.0000000000000000E+000         7.5990686705500099E-001         7.5940056012814239E-001        -2.1540128117634566E+001         3.8360852097528211E+000         2.3046016620397108E-001         3.8639655710852252E+000         8.5229811080481133E-001         4.6480956963187901E-005         1.4765457090598572E-001         1.4616385163356188E-007         3.5765486901997093E-007         7.5229899135811973E+000         4.1195138959176010E+000         4.1349618931587978E-001         2.6165228259010606E-011         9.9999791801465676E-001         7.1025073970145953E-009         0.0000000000000000E+000
  453         1.3000000000000031E+010         7.9464518927557992E-001         7.9384443955524819E-001        -6.4695327660962709E-013         4.7358657813058494E-002         0.0000000000000000E+000         7.6775140297899069E-001         7.6724297466852986E-001        -2.1368593475430728E+001         3.8347471589124944E+000         2.3705853584662101E-001         3.8508747296856987E+000         8.5144182205770957E-001         4.6673666515789912E-005         1.4851066163179705E-001         1.4697918230757067E-007         3.5964993813016128E-007         7.5253972111909153E+000         4.1423214612008001E+000         4.1864158831554993E-001         4.1274027813461034E-012         9.9999791858994236E-001         7.1037547041294526E-009         0.0000000000000000E+000
  454         1.3000000000000031E+010         7.9483066662340729E-001         7.9402407088720395E-001        -6.6570129078181082E-013         5.1368642821885066E-002         0.0000000000000000E+000         7.7549594701730151E-001         7.7497154370964705E-001        -2.1199973241562567E+001         3.8333703603460174E+000         2.4368440499873026E-001         3.8377235436067387E+000         8.5069926693202103E-001         4.6844266834849668E-005         1.4925304168271061E-001         1.4769597531568480E-007         3.6140389101636613E-007         7.5276799795063329E+000         4.1647450323897859E+000         4.2387938435078654E-001         6.0500485356580762E-013         9.9999791911934133E-001         7.1040208235343177E-009         2.0000000000000000E+000
  455         1.3000000000000031E+010         7.9507442146418439E-001         7.9425985862852388E-001        -6.9297477273252109E-013         5.6679597195722867E-002         0.0000000000000000E+000         7.8598235432539465E-001         7.8544453239825374E-001        -2.0963846805073324E+001         3.8313607035503949E+000         2.5294692224402177E-001         3.8193305043625054E+000         8.4967854451620473E-001         4.7087562661321335E-005         1.5027351477748052E-001         1.4869079302620459E-007         3.6383815498778032E-007         7.5309221605958836E+000         4.1950348317848265E+000         4.3085370744719670E-001         4.5592652344607999E-014         9.9999791981095432E-001         7.1040603993089101E-009         2.0000000000000000E+000
  456         1.3000000000000031E+010         7.9530282643211914E-001         7.9448042318696155E-001        -7.2104655942749303E-013         6.2386791121243318E-002         0.0000000000000000E+000         7.9632638034957925E-001         7.9577534503294955E-001        -2.0725413943768764E+001         3.8292941815640575E+000         2.6225197922878890E-001         3.8008438170825727E+000         8.4864804339850664E-001         4.7348664589369900E-005         1.5130374879632461E-001         1.4970362948151568E-007         3.6631650983211691E-007         7.5342590142482777E+000         4.2244626799023806E+000         4.3756016972165052E-001         3.4655961749822396E-015         9.9999792045852276E-001         7.1040448803559772E-009         2.0000000000000000E+000
  457         1.3000000000000031E+010         7.9551687942897897E-001         7.9468676003482197E-001        -7.4989671157019667E-013         6.7564207626219883E-002         0.0000000000000000E+000         8.0654265312588280E-001         8.0597299008997003E-001        -2.0486427941917828E+001         3.8271779084497557E+000         2.7159266184554287E-001         3.7822778715342498E+000         8.4769668857528435E-001         4.7606182583948413E-005         1.5225484055565933E-001         1.5065582607554817E-007         3.6864648228641276E-007         7.5376576267584330E+000         4.2530700520991775E+000         4.4403538714088198E-001         2.5408319729098484E-016         9.9999792106536378E-001         7.1040247554657844E-009         2.0000000000000000E+000
  458         1.3000000000000031E+010         7.9571758678714177E-001         7.9487986262218224E-001        -7.7954241803660227E-013         7.2691952121707787E-002         0.0000000000000000E+000         8.1664356763999779E-001         8.1606324383159712E-001        -2.0248658156929153E+001         3.8250225842516716E+000         2.8095376749876971E-001         3.7636636292554622E+000         8.4665046336109551E-001         4.7921570184919818E-005         1.5330074413848141E-001         1.5175357198290061E-007         3.7133260586842969E-007         7.5410779391940030E+000         4.2808507974069698E+000         4.5031388800486555E-001         1.7764060110001363E-017         9.9999792163436674E-001         7.1040053312048959E-009         2.0000000000000000E+000
  459         1.3000000000000031E+010         7.9590629182037009E-001         7.9506105233510371E-001        -8.1014229680598336E-013         7.7537232414681093E-002         0.0000000000000000E+000         8.2664240727531479E-001         8.2603507729150794E-001        -2.0013564127792435E+001         3.8228340283583728E+000         2.9033029910302471E-001         3.7450118273027142E+000         8.4556102708830050E-001         4.8295721821574406E-005         1.5438979952819887E-001         1.5295872796840835E-007         3.7428155597701075E-007         7.5444817077488429E+000         4.3078518982238680E+000         4.5644167032888439E-001         2.8461927531429594E-018         9.9999792216934302E-001         7.1039870193227847E-009         2.0000000000000000E+000
  460         1.3000000000000031E+010         7.9608421679165464E-001         7.9523152522330376E-001        -8.4159563993430114E-013         8.2431277104692002E-002         0.0000000000000000E+000         8.3655851246544377E-001         8.3594386615294447E-001        -1.9781808534184400E+001         3.8206189435291389E+000         2.9971852135655896E-001         3.7263306063093884E+000         8.4446802058716264E-001         4.8732031830622279E-005         1.5548236286441511E-001         1.5419245434938234E-007         3.7730041626471008E-007         7.5478521486114332E+000         4.3340882383291204E+000         4.6243735234455796E-001         2.2500076218605600E-018         9.9999792267375820E-001         7.1039697509363566E-009         2.0000000000000000E+000
  461         1.3000000000000031E+010         7.9625248406274862E-001         7.9539238044858940E-001        -8.7409822817253721E-013         8.7222850500721760E-002         0.0000000000000000E+000         8.4640761373750040E-001         8.4576198787877543E-001        -1.9554146101932421E+001         3.8183867377245901E+000         3.0910748360168250E-001         3.7076424838219033E+000         8.4333253665228269E-001         4.9272743778541129E-005         1.5661729885930989E-001         1.5549919098835630E-007         3.8049792861973166E-007         7.5511731889762892E+000         4.3595794541966235E+000         4.6831599174873989E-001         2.5107855271955636E-018         9.9999792315079350E-001         7.1039534211119458E-009         2.0000000000000000E+000
  462         1.3000000000000031E+010         7.9641215415963396E-001         7.9554464651342682E-001        -9.0764732244810131E-013         9.2048684362695921E-002         0.0000000000000000E+000         8.5621098611410817E-001         8.5554516658886892E-001        -1.9331024311897323E+001         3.8161426716580324E+000         3.1849730192310316E-001         3.6889478038742483E+000         8.4224136436455943E-001         4.9906803979797694E-005         1.5770783022529294E-001         1.5672689716756341E-007         3.8350205780633906E-007         7.5544326782693076E+000         4.3843555294354335E+000         4.7409567553915688E-001         2.8509692164944166E-018         9.9999792360345641E-001         7.1039379278737586E-009         2.0000000000000000E+000
  463         1.3000000000000031E+010         7.9656440879691692E-001         7.9568947125038847E-001        -9.4231173748915905E-013         9.6414402672814814E-002         0.0000000000000000E+000         8.6598182258726597E-001         8.6529198882991010E-001        -1.9112213885170956E+001         3.8138964614200517E+000         3.2787514063564460E-001         3.6702728799707440E+000         8.4098005293444889E-001         5.0827290510448081E-005         1.5896821322527499E-001         1.5813422866473254E-007         3.8694572022124066E-007         7.5576323841554505E+000         4.4084828025602256E+000         4.7979178351825114E-001         3.2343442574295700E-018         9.9999792403509602E-001         7.1039231572929328E-009         2.0000000000000000E+000
  464         1.3000000000000031E+010         7.9671020591030306E-001         7.9582777839789509E-001        -9.7833165097903477E-013         1.0093091183853764E-001         0.0000000000000000E+000         8.7574673157242988E-001         8.7504065970651468E-001        -1.8897820764848348E+001         3.8116477599670828E+000         3.3725499803416237E-001         3.6515902361408630E+000         8.3995569809526049E-001         5.1745753784848179E-005         1.5999164304245644E-001         1.5928762570388968E-007         3.8976801904791654E-007         7.5607699024564239E+000         4.4320049110922000E+000         4.8541458944860250E-001         3.6678467845665241E-018         9.9999792444842861E-001         7.1039090176309521E-009         2.0000000000000000E+000
  465         1.3000000000000031E+010         7.9685113157896992E-001         7.9596109391618741E-001        -1.0156347322729113E-012         1.0530702227973818E-001         0.0000000000000000E+000         8.8553805868482904E-001         8.8480910639393806E-001        -1.8686869739720503E+001         3.8094120156939524E+000         3.4662215013662245E-001         3.6329301758637191E+000         8.3885477163843392E-001         5.3003850454270918E-005         1.6109130412291484E-001         1.6056320207869248E-007         3.9288928395819651E-007         7.5638593330547632E+000         4.4550821397636176E+000         4.9099868406758812E-001         4.1602384157611378E-018         9.9999792484795069E-001         7.1038953565046580E-009         2.0000000000000000E+000
  466         1.3000000000000031E+010         7.9698741471100787E-001         7.9608963268619259E-001        -1.0544609848947966E-012         1.0937353396612971E-001         0.0000000000000000E+000         8.9535437416744346E-001         8.9461665103605370E-001        -1.8479564521047209E+001         3.8071831967425505E+000         3.5598794578073467E-001         3.6142701199117608E+000         8.3788540992439653E-001         5.4361417455768775E-005         1.6205930171164304E-001         1.6170306075992417E-007         3.9567845517105895E-007         7.5668979382232289E+000         4.4776856452592959E+000         4.9653424290010040E-001         4.7196907965816378E-018         9.9999792523431086E-001         7.1038821538676078E-009         2.0000000000000000E+000
  467         1.3000000000000031E+010         7.9711960070959376E-001         7.9621390941446291E-001        -1.0947490727950322E-012         1.1381939379690231E-001         0.0000000000000000E+000         9.0519672136877127E-001         9.0444579922659230E-001        -1.8276019691028843E+001         3.8049718564661603E+000         3.6533179993417930E-001         3.5956515228162234E+000         8.3677244488671232E-001         5.6396861859921680E-005         1.6317022366010095E-001         1.6302751286375560E-007         3.9891931628976667E-007         7.5698828582247009E+000         4.4998387695394069E+000         5.0203054960513094E-001         5.3546894467605442E-018         9.9999792560905587E-001         7.1038693596566115E-009         2.0000000000000000E+000
  468         1.3000000000000031E+010         7.9724834687579160E-001         7.9633454884747668E-001        -1.1367857326108163E-012         1.1781812501665774E-001         0.0000000000000000E+000         9.1507877727357467E-001         9.1431074178265392E-001        -1.8075553743432540E+001         3.8027712072685032E+000         3.7467412628189500E-001         3.5770339082505673E+000         8.3581640768549637E-001         5.8579018819165860E-005         1.6412407225144854E-001         1.6413943292213509E-007         4.0164012323619854E-007         7.5728279145307145E+000         4.5216095298563852E+000         5.0749078276181059E-001         6.0824924630838029E-018         9.9999792597404857E-001         7.1038569146338335E-009         2.0000000000000000E+000
  469         1.3000000000000031E+010         7.9737441901915718E-001         7.9645227056951429E-001        -1.1806902848927205E-012         1.2182376257649966E-001         0.0000000000000000E+000         9.2501804308248836E-001         9.2424289044050978E-001        -1.7877290170882688E+001         3.8005905719391926E+000         3.8400502984497303E-001         3.5584374684903044E+000         8.3488928566847720E-001         6.1240622592477820E-005         1.6504852652241450E-001         1.6519678749476374E-007         4.0422741145389329E-007         7.5757446778902064E+000         4.5430733047068852E+000         5.1292439778543331E-001         6.9131049180033151E-018         9.9999792633146023E-001         7.1038447495493425E-009         2.0000000000000000E+000
  470         1.3000000000000031E+010         7.9749888390814250E-001         7.9656807863141910E-001        -1.2267521820909109E-012         1.2582460856563665E-001         0.0000000000000000E+000         9.3504953307381367E-001         9.3428042878188222E-001        -1.7679094712961099E+001         3.7984357613502691E+000         3.9333039601848224E-001         3.5398509966156224E+000         8.3394527186712908E-001         6.4692879131564377E-005         1.6598908196670314E-001         1.6624289163349302E-007         4.0678717048148170E-007         7.5786764848102290E+000         4.5644054324438574E+000         5.1834040614773791E-001         7.8845808798787329E-018         9.9999792668431486E-001         7.1038327676202771E-009         2.0000000000000000E+000
  471         1.3000000000000031E+010         7.9762230648472521E-001         7.9668250041329658E-001        -1.2750490583376609E-012         1.2981481363155406E-001         0.0000000000000000E+000         9.4519069099827235E-001         9.4444252538953943E-001        -1.7480128329518671E+001         3.7963058426434224E+000         4.0266081239440527E-001         3.5212536157630403E+000         8.3319167405046812E-001         6.7950730475112945E-005         1.6673941714026166E-001         1.6706436293339045E-007         4.0879726536401907E-007         7.5816389762280432E+000         4.5856835265579052E+000         5.2373886847414830E-001         9.0357053789668755E-018         9.9999792703421408E-001         7.1038209253234672E-009         2.0000000000000000E+000
  472         1.3000000000000031E+010         7.9774432809214901E-001         7.9679517471179595E-001        -1.3257008068295399E-012         1.3392853569055346E-001         0.0000000000000000E+000         9.5542204592492830E-001         9.5465870556074672E-001        -1.7280269952143030E+001         3.7942023540555372E+000         4.1198346703350386E-001         3.5026707406708630E+000         8.3237794383316577E-001         7.2187549534030645E-005         1.6754890542652609E-001         1.6794029047977095E-007         4.1094061167294596E-007         7.5846364841580165E+000         4.6068583475018219E+000         5.2909691039729045E-001         1.0401179474079143E-017         9.9999792738014048E-001         7.1038092718566395E-009         2.0000000000000000E+000
  473         1.3000000000000031E+010         7.9786464404557167E-001         7.9690579924452387E-001        -1.3787400303470807E-012         1.3779221670686104E-001         0.0000000000000000E+000         9.6571649333363530E-001         9.6496098896252014E-001        -1.7080257116032506E+001         3.7921153731950090E+000         4.2130465245891247E-001         3.4840896136939747E+000         8.3168877026036281E-001         7.6151575975357005E-005         1.6823411071110761E-001         1.6866900203378411E-007         4.1272372858268908E-007         7.5876583994605973E+000         4.6278554146134754E+000         5.3439326770869700E-001         1.2014927387018563E-017         9.9999792772123031E-001         7.1037978571836818E-009         2.0000000000000000E+000
  474         1.3000000000000031E+010         7.9798324962061518E-001         7.9701434879177824E-001        -1.4342707895450449E-012         1.4158958732297736E-001         0.0000000000000000E+000         9.7607256788056573E-001         9.7533555215159340E-001        -1.6879826466499743E+001         3.7900496737327103E+000         4.3061408865697598E-001         3.4655307764034413E+000         8.3086189528371823E-001         8.1621285952666016E-005         1.6905551091384688E-001         1.6953509677387515E-007         4.1484301455827608E-007         7.5907102234431854E+000         4.6486794295631073E+000         5.3962146179410742E-001         1.3930959941869131E-017         9.9999792805747001E-001         7.1037867121945556E-009         2.0000000000000000E+000
  475         1.3000000000000031E+010         7.9810014112274397E-001         7.9712081327394924E-001        -1.4924733075991385E-012         1.4535282273626163E-001         0.0000000000000000E+000         9.8649162921205924E-001         9.8580305229230469E-001        -1.6679040279682695E+001         3.7879983213997912E+000         4.3992632398856230E-001         3.4469651261035121E+000         8.3006529360870196E-001         8.6903430896267524E-005         1.6984682565264958E-001         1.7035381190324057E-007         4.1684636524450583E-007         7.5937919029672400E+000         4.6693220790982428E+000         5.4477125291239858E-001         1.6207134629047953E-017         9.9999792838884793E-001         7.1037758799683482E-009         2.0000000000000000E+000
  476         1.3000000000000031E+010         7.9821514528614901E-001         7.9722500727772383E-001        -1.5532676738841525E-012         1.4933536344316786E-001         0.0000000000000000E+000         9.9693630998130911E-001         9.9627373348202952E-001        -1.6478104320496037E+001         3.7859585231726447E+000         4.4922826082747969E-001         3.4284187494188028E+000         8.2911037646781893E-001         9.2941307773415359E-005         1.7079569925515165E-001         1.7132364679707507E-007         4.1921949764514814E-007         7.5969010486460160E+000         4.6897440803374923E+000         5.4982694317524505E-001         1.8912689206215636E-017         9.9999792871487303E-001         7.1037654406691355E-009         2.0000000000000000E+000
  477         1.3000000000000031E+010         7.9832841934648935E-001         7.9732707847373596E-001        -1.6169038273101950E-012         1.5318577499760364E-001         0.0000000000000000E+000         1.0074112657811665E+000         1.0067462844831510E+000        -1.6277332942419264E+001         3.7839315011097110E+000         4.5851978285327516E-001         3.4098919634761078E+000         8.2794169402238582E-001         9.9588960718136171E-005         1.7195772721411429E-001         1.7250053092816590E-007         4.2209926809009910E-007         7.6000526180315049E+000         4.7100815355636598E+000         5.5482710236573385E-001         2.2139314429240126E-017         9.9999792903598883E-001         7.1037554729234058E-009         2.0000000000000000E+000
  478         1.3000000000000031E+010         7.9844037806306911E-001         7.9742738503998001E-001        -1.6836363271123222E-012         1.5682182475495904E-001         0.0000000000000000E+000         1.0179438115324961E+000         1.0173085331945275E+000        -1.6074050779743907E+001         3.7819179731363510E+000         4.6781311167566020E-001         3.3913605225766918E+000         8.2640640848987834E-001         1.0627460152194356E-004         1.7348631828857064E-001         1.7403181200615887E-007         4.2584622828355041E-007         7.6032349175389555E+000         4.7302103197653276E+000         5.5971346852931081E-001         2.6012405493395843E-017         9.9999792935336984E-001         7.1037460888389806E-009         2.0000000000000000E+000
  479         1.3000000000000031E+010         7.9855105021554740E-001         7.9752595999697073E-001        -1.7536039074551567E-012         1.6069047459914976E-001         0.0000000000000000E+000         1.0285273048210737E+000         1.0279271879520524E+000        -1.5868651502275073E+001         3.7799203720432368E+000         4.7710006050617759E-001         3.3728408226533517E+000         8.2429722253894466E-001         1.1306577390769477E-004         1.7558870117974354E-001         1.7612337985500574E-007         4.3096417924897153E-007         7.6065044122491567E+000         4.7502603959698417E+000         5.6445457928073028E-001         3.0692376982724974E-017         9.9999792966709511E-001         7.1037375188849645E-009         2.0000000000000000E+000
  480         1.3000000000000031E+010         7.9866058457850553E-001         7.9762291571675714E-001        -1.8269103112987978E-012         1.6435374877446968E-001         0.0000000000000000E+000         1.0391556574246663E+000         1.0385895275217922E+000        -1.5660633897013886E+001         3.7779379864967142E+000         4.8637900790101862E-001         3.3543361672340408E+000         8.2130797492667740E-001         1.2149643333828650E-004         1.7856950160009200E-001         1.7908456678348280E-007         4.3821004005593397E-007         7.6098503840963208E+000         4.7702745347318052E+000         5.6908368893056960E-001         3.6366313397695137E-017         9.9999792997758252E-001         7.1037301231045544E-009         2.0000000000000000E+000
  481         1.3000000000000031E+010         7.9876911183859600E-001         7.9771837821119684E-001        -1.9038648461411345E-012         1.6825919259878869E-001         0.0000000000000000E+000         1.0498294552439593E+000         1.0492991929465645E+000        -1.5449715982659061E+001         3.7759704067212541E+000         4.9565106636158540E-001         3.3358444062501516E+000         8.1742221228473155E-001         1.2952111552434631E-004         1.8244721863309626E-001         1.8292956228883555E-007         4.4761853161923312E-007         7.6132788388465737E+000         4.7902958521480654E+000         5.7360335795152062E-001         4.3271980000820618E-017         9.9999793028519690E-001         7.1037244958027186E-009         2.0000000000000000E+000
  482         1.3000000000000031E+010         7.9887684037959994E-001         7.9781251923752383E-001        -1.9844552603773256E-012         1.7212692510707392E-001         0.0000000000000000E+000         1.0605527540612210E+000         1.0600622654324401E+000        -1.5235795230031759E+001         3.7740212296799833E+000         5.0491106985275747E-001         3.3173759674884846E+000         8.1249583386586155E-001         1.3831797972886189E-004         1.8736477432196641E-001         1.8780105818260675E-007         4.5953881291918361E-007         7.6167907358118709E+000         4.8103666954386499E+000         5.7802290515035737E-001         5.1693382269093988E-017         9.9999793059051933E-001         7.1037216541589087E-009         2.0000000000000000E+000
  483         1.3000000000000031E+010         7.9898372396214434E-001         7.9790527668232902E-001        -2.0690457721279222E-012         1.7578977428089954E-001         0.0000000000000000E+000         1.0713174082786068E+000         1.0708399350978803E+000        -1.5018979805107925E+001         3.7720846626316247E+000         5.1416653105816768E-001         3.2989157881613842E+000         8.0718297813438566E-001         1.4971305939008545E-004         1.9266620717136204E-001         1.9305063420248904E-007         4.7238423540553916E-007         7.6203824801697229E+000         4.8304811815019288E+000         5.8234162500644304E-001         6.1926308902604675E-017         9.9999793089340483E-001         7.1037232652941085E-009         2.0000000000000000E+000
